1	0.82800
2	0.58252
3	0.42716
4	0.25777
5	0.10726
6	0.08815
7	0.07926
8	0.09268
9	0.11274
10	0.10747
11	0.17903
12	0.09580
13	0.24276
14	0.27299
15	0.28180
16	0.31602
17	0.30193
18	0.32575
19	0.29979
20	0.27833
21	0.09412
22	0.05317
23	0.02788
24	0.02918
25	0.07279
26	0.09046
27	0.14325
28	0.15218
29	0.15262
30	0.18275
31	0.02820
32	0.02464
33	0.05046
34	0.08384
35	0.10642
36	0.12944
37	0.16213
38	0.18100
39	0.16552
40	0.15921
