1	0.14120
2	0.14406
3	0.16794
4	0.18521
5	0.18183
6	0.18001
7	0.18452
8	0.20353
9	0.20129
10	0.20083
11	0.10425
12	0.06854
13	0.03164
14	0.03217
15	0.04418
16	0.04669
17	0.05289
18	0.05381
19	0.04923
20	0.04692
21	0.02286
22	0.01861
23	0.02370
24	0.02428
25	0.03265
26	0.02369
27	0.03079
28	0.02810
29	0.02494
30	0.03014
31	0.01863
32	0.01738
33	0.01228
34	0.02089
35	0.02508
36	0.01475
37	0.02023
38	0.01480
39	0.01446
40	0.01331

