1	0.14101
2	0.14780
3	0.15035
4	0.13541
5	0.12348
6	0.11938
7	0.13284
8	0.14092
9	0.14616
10	0.14462
11	0.11693
12	0.04228
13	0.02531
14	0.03311
15	0.03640
16	0.05688
17	0.07194
18	0.06457
19	0.05151
20	0.06278
21	0.03345
22	0.02996
23	0.02022
24	0.02663
25	0.01343
26	0.01857
27	0.02373
28	0.02585
29	0.01895
30	0.01595
31	0.03202
32	0.01649
33	0.01712
34	0.01478
35	0.02053
36	0.00787
37	0.02083
38	0.01821
39	0.01859
40	0.02394

