1	0.40145
2	0.23072
3	0.16871
4	0.12322
5	0.09824
6	0.07824
7	0.06982
8	0.05966
9	0.05466
10	0.05502
11	0.05568
12	0.05361
13	0.04196
14	0.06112
15	0.04124
16	0.02803
17	0.01781
18	0.02191
19	0.01513
20	0.01695
21	0.01899
22	0.02941
23	0.02963
24	0.02209
25	0.01241
26	0.01096
27	0.02564
28	0.01090
29	0.01545
30	0.01572

